species,common_name,mass,freq,folk_generic,folk_specific,clements_group,prototype,group_size_folk_generics,group_size_folk_specific,group_size_clements,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,Beak_PC1,Beak_PC2,Beak_PC3,Beak_PC4,Realm,TrophicLevel,TrophicNiche,ForagingNiche
Stercorarius pomarinus,Pomarine Jaeger,692.47,112,NA,NA,NA,NA,NA,NA,NA,3.244916873,0.67589639,0.045512237999999997,-0.350175054,-0.301817867,-0.08669164900000001,-0.250479049,-0.28049013,0.264051738,0.941346899,-0.02557421,-0.258507478,-0.39388658200000004,Palearctic,Carnivore,Aquatic predator,Aquatic aerial
Psittacara strenuus,Pacific Parakeet,0.0,60,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Leptopogon amaurocephalus,Sepia-capped Flycatcher,11.7,36,NA,NA,NA,NA,NA,NA,NA,-1.866028918,-0.09564365300000001,-0.162291543,-0.016154685,-0.016639557,-0.010568041,-0.003914447,0.06640484,-0.01963933,-0.814342755,-0.021801897,0.003713782,0.074559717,Neotropic,Carnivore,Invertivore,Invertivore sally surface
Icteridae sp.,blackbird sp.,0.0,36,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Caprimulgidae sp.,nightjar sp.,0.0,7,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Furnariidae sp. (foliage-gleaner sp.),foliage-gleaner sp.,0.0,1,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Accipiter sp.,Accipiter sp.,0.0,50,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Tyrannidae sp.,flycatcher sp. (Tyrannidae sp.),0.0,23,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Geothlypis philadelphia,Mourning Warbler,0.0,20,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Sula sula,Red-footed Booby,1031.1,56,NA,NA,NA,NA,NA,NA,NA,4.422801601000001,-1.108351327,-0.021921937000000002,-0.006147825,-0.529367094,-0.031247497000000003,0.085096886,-0.21741434699999998,-0.15226586,2.974802719,0.21962008100000002,0.15987331,0.207692858,Oceania,Carnivore,Aquatic predator,Aquatic plunge
Euphonia sp.,euphonia sp.,0.0,65,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Leptotila sp.,Leptotila sp.,0.0,8,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Campephilus sp./Dryocopus lineatus,Campephilus sp./Lineated Woodpecker,0.0,1,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Corvidae sp. (jay sp.),jay sp.,0.0,5,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Calidris sp. (peep sp.),peep sp.,0.0,140,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Falco femoralis,Aplomado Falcon,335.76,70,NA,NA,NA,NA,NA,NA,NA,2.483023889,0.541431178,-0.550497656,0.140862122,-0.202460361,-0.015995854,0.051878039,-0.15902815,-0.15722367,0.824184093,-0.666987341,0.081583802,0.086184015,Neotropic,Carnivore,Vertivore,Vertivore aerial
Charadriiformes sp.,shorebird sp.,0.0,68,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Haematopus palliatus,American Oystercatcher,601.45,255,NA,NA,NA,NA,NA,NA,NA,3.3878101910000002,-0.722550915,0.9700367320000001,-0.37318993,0.042660045,0.086067685,-0.10591334699999999,-0.074763753,-0.06139515,2.03225967,1.023992153,-0.102785722,0.026047904,Neotropic,Carnivore,Aquatic predator,Aquatic ground
Empidonax virescens,Acadian Flycatcher,12.6,10,NA,NA,NA,NA,NA,NA,NA,-1.6119983130000002,-0.180183003,-0.32846016,0.083286551,-0.012188493,0.10030378699999999,0.36978144799999996,-0.06502821,0.013222295,-0.567992219,-0.191208902,0.388528451,0.037399302999999995,Nearctic,Carnivore,Invertivore,Generalist
Vireolanius pulchellus,Green Shrike-Vireo,24.0,122,NA,NA,NA,NA,NA,NA,NA,-0.801483517,-0.289517998,-0.005577283000000001,0.239796457,0.229693192,0.018764646,-0.11226071800000001,0.027690015,0.129649689,-0.05812250099999999,-0.073838259,-0.133762291,-0.062692152,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Ceratopipra mentalis,Red-capped Manakin,0.0,77,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Eucometis penicillata,Gray-headed Tanager,27.0,16,NA,NA,NA,NA,NA,NA,NA,-0.530135738,-0.17955478,-0.397800683,0.138218686,0.122647436,0.02539683,0.045659099,0.0015814370000000002,0.003079734,-0.010189335,-0.287544263,0.048129938,0.057430454000000006,Neotropic,Carnivore,Invertivore,Invertivore glean arboreal
Anas diazi,Mexican Duck,0.0,6,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Archilochus colubris/alexandri,Ruby-throated/Black-chinned Hummingbird,0.0,36,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Calothorax lucifer/pulcher,Lucifer/Beautiful Hummingbird,0.0,6,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Sturnella neglecta/magna,Western/Eastern Meadowlark,0.0,2,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Selasphorus calliope,Calliope Hummingbird,0.0,17,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Puffinus sp. (black-and-white shearwater sp.),black-and-white shearwater sp.,0.0,50,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Ardenna grisea,Sooty Shearwater,0.0,15,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Spizaetus ornatus,Ornate Hawk-Eagle,1197.4,78,NA,NA,NA,NA,NA,NA,NA,4.369964765,0.664799902,-0.446626432,-0.264881769,0.259039475,-0.071812504,-0.103541425,0.023364817000000003,-0.111890722,1.6036596509999999,-0.368038485,-0.133023678,-0.020606617,Neotropic,Carnivore,Vertivore,Vertivore perch
Chaetura pelagica,Chimney Swift,23.6,30,NA,NA,NA,NA,NA,NA,NA,-1.962547386,1.31225706,0.020242657,0.24960058300000001,-0.850926967,0.275061443,0.016235035,-0.391126119,-0.21462807,-2.10454877,-0.554563766,0.12076646,0.128529472,Nearctic,Carnivore,Invertivore,Invertivore aerial
Pheucticus ludovicianus/melanocephalus,Rose-breasted/Black-headed Grosbeak,0.0,36,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Sclerurus guatemalensis,Scaly-throated Leaftosser,34.7,6,NA,NA,NA,NA,NA,NA,NA,-0.46167698799999995,-0.18600010399999997,0.26825653899999996,-0.241112569,0.069159809,0.072408486,-0.020569865,0.14085398699999999,-0.12856535,-0.165864595,0.423146729,-0.015825126999999998,0.142237112,Neotropic,Carnivore,Invertivore,Invertivore ground
Lophornis helenae,Black-crested Coquette,2.6,59,NA,NA,NA,NA,NA,NA,NA,-4.44848245,-0.680858289,0.948850493,-0.521134121,-0.8895518579999999,-0.176792095,-0.008568041,-0.230314217,-0.064796412,-1.948909381,1.2274280659999999,0.07124161799999999,0.124175164,Neotropic,Herbivore,Nectarivore,Nectarivore aerial
Phaethornis longirostris/superciliosus,Long-billed/Long-tailed Hermit,0.0,1,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Oceanitidae/Hydrobatidae sp.,storm-petrel sp.,0.0,49,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Sula dactylatra,Masked Booby,1732.08,44,NA,NA,NA,NA,NA,NA,NA,5.149717071,-1.127147101,0.157732937,0.158629248,-0.246533521,8.73e-05,0.05455128,-0.31968830600000003,-0.158565257,3.394898806,0.19803591899999998,0.109619218,0.191585014,Oceania,Carnivore,Aquatic predator,Aquatic plunge
Procellariidae sp. (shearwater sp.),shearwater sp.,0.0,41,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Icterus bullockii/galbula,Bullock's/Baltimore Oriole,0.0,42,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Platyrinchus cancrominus,Stub-tailed Spadebill,9.2,62,NA,NA,NA,NA,NA,NA,NA,-2.15898652,-0.11992420599999999,-0.033018821000000004,0.602888911,0.205093361,0.359310997,0.579966371,-0.011994181000000001,0.190516873,-0.77359648,-0.374660724,0.575094047,-0.13336921300000001,Neotropic,Carnivore,Invertivore,Invertivore sally surface
Phalaropus lobatus/fulicarius,Red-necked/Red Phalarope,0.0,35,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Puffinus opisthomelas,Black-vented Shearwater,408.0,96,NA,NA,NA,NA,NA,NA,NA,2.3883438040000002,0.03800559,0.866694904,-0.084279005,-0.222363073,0.072139995,-0.056180084000000005,-0.31783985,-0.108903606,0.9644539240000001,0.522052583,-0.029205963999999997,0.004010807,Nearctic,Carnivore,Aquatic predator,Aquatic plunge
Puffinus auricularis,Townsend's Shearwater,350.8,13,NA,NA,NA,NA,NA,NA,NA,2.286813121,0.165918555,0.671212853,-0.13709644599999998,-0.093349276,0.101767661,-0.113263646,-0.190704892,-0.064213434,0.8429244579999999,0.411599636,-0.10187029,-0.029824305,Neotropic,Carnivore,Aquatic predator,Aquatic plunge
Limnodromus griseus/scolopaceus,Short-billed/Long-billed Dowitcher,0.0,61,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Tyrannus vociferans/verticalis,Cassin's/Western Kingbird,0.0,22,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Strix fulvescens,Fulvous Owl,559.09,131,NA,NA,NA,NA,NA,NA,NA,3.362796847,0.36821532700000004,-0.391020459,-0.004385944,0.009119346,0.126403254,-0.145810548,-0.008837689000000001,0.074314092,1.388860635,-0.41982745299999996,-0.147271346,-0.112216581,Neotropic,Carnivore,Vertivore,Vertivore perch
Stercorarius maccormicki,South Polar Skua,0.0,12,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Oceanodroma sp.,Oceanodroma sp.,0.0,1,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Piranga olivacea,Scarlet Tanager,28.2,13,NA,NA,NA,NA,NA,NA,NA,-0.46980069399999996,-0.337163021,-0.36337632799999997,0.289108313,-0.000184156,0.085787007,0.031709664,-0.089263093,0.037440722,0.16434784,-0.337921132,0.052143179000000005,0.052877698,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal
Setophaga caerulescens,Black-throated Blue Warbler,0.0,4,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Crypturellus boucardi,Slaty-breasted Tinamou,435.62,125,NA,NA,NA,NA,NA,NA,NA,1.873667644,1.119036377,1.07412743,0.21093515699999998,-0.058525691,0.21240396600000003,0.167889315,0.13465859800000002,0.12344774300000001,-0.11845268199999999,0.184261655,0.126379756,-0.346530026,Neotropic,Herbivore,Omnivore,
Rallus limicola,Virginia Rail,84.1,11,NA,NA,NA,NA,NA,NA,NA,0.405064066,-0.247413703,1.201079134,-0.189319424,0.209789022,0.169332182,-0.35142906799999996,0.120164889,-0.022184932,0.219013115,0.9743924709999999,-0.372345693,0.002246184,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Ixobrychus exilis,Least Bittern,86.29,5,NA,NA,NA,NA,NA,NA,NA,0.8655794240000001,-0.77227972,0.963633975,0.023955884,0.420811504,0.19002130899999997,-0.101498072,-0.024971464,-0.010262316,0.986492602,0.804326687,-0.122447591,0.039369439,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Hylomanes momotula,Tody Motmot,29.3,46,NA,NA,NA,NA,NA,NA,NA,-0.380838656,-0.8134086509999999,-0.13082188,0.256568171,0.040432398,-0.142890865,0.256614629,0.0061771809999999995,-0.048124244000000004,0.552073067,-0.011182981000000002,0.260854285,0.125616969,Neotropic,Carnivore,Invertivore,Invertivore sally surface
Heliornis fulica,Sungrebe,132.0,3,NA,NA,NA,NA,NA,NA,NA,0.958166773,0.113142331,0.418198623,-0.22608668399999998,-0.35713760299999997,-0.034141546,-0.249121382,0.123497494,0.127497045,0.225755499,0.38407485799999996,-0.24732405300000002,-0.15877086,Neotropic,Carnivore,Aquatic predator,Aquatic surface
Icterus bullockii x galbula,Bullock's x Baltimore Oriole (hybrid),0.0,22,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Aythya collaris,Ring-necked Duck,704.55,214,NA,NA,NA,NA,NA,NA,NA,3.092787141,-0.382886251,0.667262302,0.8293303209999999,-0.429828593,0.08248539999999999,0.435397236,-0.074449538,0.060900339000000005,1.8340835830000002,-0.105753254,0.457426227,-0.113523001,Nearctic,Omnivore,Herbivore aquatic,Herbivore aquatic dive
Toxostoma curvirostre/bendirei,Curve-billed/Bendire's Thrasher,0.0,11,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Myiodynastes maculatus,Streaked Flycatcher,43.2,27,NA,NA,NA,NA,NA,NA,NA,0.262847889,-0.7071901429999999,-0.44902277,0.220033457,-0.085704297,0.026972505,0.45287512399999996,0.051816707999999996,8.56e-05,0.798364063,-0.22609190399999998,0.47486863700000004,0.08570794699999999,Neotropic,Carnivore,Invertivore,Invertivore sally surface
Onychoprion fuscatus,Sooty Tern,0.0,16,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Aquila chrysaetos,Golden Eagle,4247.97,5,NA,NA,NA,NA,NA,NA,NA,5.90167629,0.6078155279999999,-0.26966641199999997,-0.14816950199999998,-0.10613186,0.07079676900000001,-0.023492776,-0.012171939,-0.053269997,2.347748055,-0.35305393799999996,-0.021765977000000002,-0.087368141,Palearctic,Carnivore,Vertivore,Vertivore air to surface
Sterna sp.,Sterna sp.,0.0,1,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Oceanodroma leucorhoa,Leach's Storm-Petrel,36.71,18,NA,NA,NA,NA,NA,NA,NA,-0.294486769,0.27650427,-0.148546196,-0.33696017799999994,-0.076357976,0.265302575,-0.111774921,-0.280264619,0.028090808,-0.40839905,0.029068722999999998,-0.074530214,-0.017591383000000002,Nearctic,Carnivore,Aquatic predator,Aquatic aerial
Anous stolidus,Brown Noddy,177.77,19,NA,NA,NA,NA,NA,NA,NA,1.6613255480000002,-0.119828005,0.33462121100000003,-0.7798988609999999,-0.502232502,0.056114302000000005,-0.284621873,-0.17105152699999998,0.114057155,0.654103584,0.7404742209999999,-0.243508102,-0.129256389,Australian,Carnivore,Aquatic predator,Aquatic aerial
Jabiru mycteria,Jabiru,5996.29,6,NA,NA,NA,NA,NA,NA,NA,7.636614853999999,-1.49924069,0.48264456200000005,-0.248477931,1.1212253509999999,0.187602617,0.040580471,-0.375431997,0.045302458,4.999623821,0.7392944690000001,-0.01828638,-0.050300955999999994,Neotropic,Carnivore,Aquatic predator,Aquatic ground
Haemorhous sp.,Haemorhous sp.,0.0,11,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Aythya americana,Redhead,1075.69,182,NA,NA,NA,NA,NA,NA,NA,3.5363630660000003,-0.22638919899999999,0.7126195540000001,0.875145159,-0.506839723,0.209086152,0.36053828200000004,0.016558231,-0.083701518,1.8923917000000001,-0.148975555,0.40289079200000005,0.027399043999999997,Nearctic,Herbivore,Herbivore aquatic,Herbivore aquatic surface
Chaetura pelagica/vauxi,Chimney/Vaux's Swift,0.0,35,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Chaetura sp.,Chaetura sp.,0.0,18,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Setophaga striata,Blackpoll Warbler,0.0,3,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Contopus virens,Eastern Wood-Pewee,13.9,150,NA,NA,NA,NA,NA,NA,NA,-1.477433701,-0.251529505,-0.374210621,0.0073893430000000005,-0.20873727,0.147342748,0.298826737,-0.000181431,0.03700786,-0.48161523,-0.141757668,0.335150208,0.042114360999999996,Nearctic,Carnivore,Invertivore,Invertivore sally air
Setophaga palmarum,Palm Warbler,0.0,22,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Aix sponsa,Wood Duck,657.59,14,NA,NA,NA,NA,NA,NA,NA,2.974844795,0.022664938,0.32743258,0.44265598799999994,-0.547571997,-0.014781835,0.35642353,-0.068077644,-0.09531017300000001,1.380848785,-0.163139846,0.39376363200000003,0.004955200999999999,Nearctic,Herbivore,Omnivore,
Lophodytes cucullatus,Hooded Merganser,613.77,17,NA,NA,NA,NA,NA,NA,NA,2.631336002,0.043501644000000006,0.768726963,0.20982458399999998,-0.6061950070000001,-0.148759325,0.042850506,-0.010914121,-0.15795313,1.072835204,0.288119009,0.073518998,0.045685996,Nearctic,Carnivore,Aquatic predator,Aquatic dive
Larus delawarensis,Ring-billed Gull,516.31,46,NA,NA,NA,NA,NA,NA,NA,3.032380658,0.41842645100000003,0.23064693600000002,-0.345342418,-0.155910581,0.252322929,-0.368149055,-0.181758671,0.28440252,1.04346797,0.177193813,-0.364551306,-0.33913266,Nearctic,Carnivore,Omnivore,
Notharchus hyperrhynchus,White-necked Puffbird,95.89,4,NA,NA,NA,NA,NA,NA,NA,1.522291255,-1.4727138880000001,-0.252982302,0.400260736,-0.10567573699999999,-0.11162835199999999,0.16804536899999997,0.02909421,0.053740856,2.049007341,-0.029659802000000002,0.18853836100000002,0.10635410599999999,Neotropic,Carnivore,Invertivore,Invertivore sally surface
Eupsittula/Aratinga/Thectocercus/Psittacara sp.,large parakeet sp. (former Aratinga sp.),0.0,22,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Sula granti,Nazca Booby,1732.08,47,NA,NA,NA,NA,NA,NA,NA,5.169390072,-1.07620557,0.1594063,0.091177925,-0.22497778,0.07553032400000001,0.046866179,-0.19416950300000002,-0.07477542,3.3545900339999997,0.242959273,0.09255637800000001,0.115238249,Neotropic,Carnivore,Aquatic predator,Aquatic plunge
Empidonax alnorum/traillii,Alder/Willow Flycatcher (Traill's Flycatcher),0.0,75,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Oceanodroma tethys,Wedge-rumped Storm-Petrel,22.6,39,NA,NA,NA,NA,NA,NA,NA,-1.281730131,0.6224869670000001,0.233440063,-0.486156966,-0.09873644,0.284969318,-0.440726811,-0.296202388,-0.08592256699999999,-1.2670091559999999,0.29122570600000003,-0.397249047,0.068446593,Neotropic,Carnivore,Aquatic predator,Aquatic aerial
Accipitridae sp. (hawk sp.),hawk sp.,0.0,84,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Vireo olivaceus,Red-eyed Vireo,16.06,47,NA,NA,NA,NA,NA,NA,NA,-1.476204553,-0.050210119000000004,-0.093039535,0.10336656699999999,0.036831501,0.05132301,0.057663516,0.006551853000000001,-0.054788245,-0.641667299,-0.087932064,0.067624641,0.09356539800000001,Nearctic,Omnivore,Invertivore,Invertivore glean arboreal
Calidris pugnax,Ruff,0.0,2,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Thalasseus maximus/elegans,Royal/Elegant Tern,0.0,60,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Elanoides forficatus,Swallow-tailed Kite,416.24,9,NA,NA,NA,NA,NA,NA,NA,3.0059563839999996,0.47054642399999996,-0.730967288,-0.570153765,-0.500486616,0.162785451,-0.048015943,-0.005064278,-0.03344765,0.9839535290000001,-0.258008864,0.008671378,0.004388738,Neotropic,Carnivore,Invertivore,Generalist
Molothrus aeneus/ater,Bronzed/Brown-headed Cowbird,0.0,4,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Limosa haemastica,Hudsonian Godwit,253.29,16,NA,NA,NA,NA,NA,NA,NA,2.418180333,-0.9371075990000001,1.260017135,-0.673559331,0.322717133,0.173058099,-0.165789275,-0.278443224,-0.08656257,1.687980815,1.475041966,-0.165357944,0.064488611,Nearctic,Carnivore,Aquatic predator,Aquatic ground
Dolichonyx oryzivorus,Bobolink,31.46,5,NA,NA,NA,NA,NA,NA,NA,-0.513050511,0.036991785,-0.199923026,0.405341732,0.222635773,0.037279546000000004,-0.068604275,-0.225256887,0.0017654910000000001,-0.128686004,-0.441359613,-0.069907328,0.026947377,Nearctic,Omnivore,Granivore,Granivore ground
Athene cunicularia,Burrowing Owl,150.61,11,NA,NA,NA,NA,NA,NA,NA,1.6204296269999998,0.174303147,-0.168404704,0.31552528399999996,0.22843046600000003,0.290844918,-0.235071048,-0.05370632,0.008017705,0.762847717,-0.41922869700000004,-0.23057393899999998,0.018547786,Neotropic,Carnivore,Vertivore,Vertivore ground
Puffinus nativitatis,Christmas Shearwater,356.0,1,NA,NA,NA,NA,NA,NA,NA,2.1341878640000003,0.36486707399999996,0.611348133,-0.08704351199999999,-0.283116518,0.079178619,-0.16160279800000002,-0.3000566,-0.236786754,0.58411309,0.274619529,-0.118995832,0.125742065,Oceania,Carnivore,Aquatic predator,Aquatic plunge
Anthus cervinus,Red-throated Pipit,20.9,4,NA,NA,NA,NA,NA,NA,NA,-1.392260696,0.499395738,0.20646832699999998,-0.271361616,0.08929553400000001,0.07787390200000001,0.027521167000000003,-0.001295867,-0.032198028,-1.156437333,0.199445058,0.018990513,-0.025611761,Palearctic,Carnivore,Invertivore,Invertivore ground
Onychoprion fuscatus/anaethetus,Sooty/Bridled Tern,0.0,8,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Anser caerulescens,Snow Goose,0.0,4,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Protonotaria citrea,Prothonotary Warbler,14.3,2,NA,NA,NA,NA,NA,NA,NA,-1.610663624,-0.18381827399999998,0.218055981,0.003347778,0.151910181,0.140892022,0.058292305999999995,-0.057144029000000006,-0.033066665,-0.637133458,0.21325937,0.064274655,0.070375959,Nearctic,Carnivore,Invertivore,Invertivore glean arboreal
Nyctiphrynus mcleodii,Eared Poorwill,35.0,5,NA,NA,NA,NA,NA,NA,NA,-0.704453744,0.6884003340000001,-0.24224363899999998,-0.49842985799999995,-0.37646353200000005,-0.0506881,0.371444056,-0.060436508,0.18024277600000002,-1.001836909,-0.0044382779999999995,0.37535827299999996,-0.278758053,Neotropic,Carnivore,Invertivore,Invertivore sally air
Antrostomus carolinensis,Chuck-will's-widow,0.0,12,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Gallinula chloropus/galeata,Eurasian Moorhen/Common Gallinule,0.0,1,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Falco mexicanus,Prairie Falcon,713.07,2,NA,NA,NA,NA,NA,NA,NA,3.5410707969999997,0.43101438299999995,-0.378658454,0.10552015699999999,-0.137144215,-0.004524081,0.07177607,-0.259740992,-0.060760065,1.421745987,-0.5340310389999999,0.09024439599999999,-0.03118692,Nearctic,Carnivore,Vertivore,Vertivore air to surface
Habia sp.,ant-tanager sp.,0.0,11,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Mareca strepera,Gadwall,0.0,157,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Tringa melanoleuca/flavipes,Greater/Lesser Yellowlegs,0.0,20,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Xanthocephalus xanthocephalus,Yellow-headed Blackbird,62.68,10,NA,NA,NA,NA,NA,NA,NA,0.587059706,-0.004622349,-0.322761555,-0.04810514900000001,0.221457021,0.000673929,-0.080464211,-0.09053685,-0.033605595,0.355349445,-0.191712971,-0.085708824,0.046365712,Nearctic,Herbivore,Granivore,Granivore ground
Spatula discors/cyanoptera,Blue-winged/Cinnamon Teal,0.0,5,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Petrochelidon fulva,Cave Swallow,18.95,10,NA,NA,NA,NA,NA,NA,NA,-1.6283230119999998,0.530486885,-0.17976819,0.188314702,-0.480558195,0.25519366600000004,0.236881646,-0.17943896399999998,0.001980894,-1.220778387,-0.394077878,0.29721523899999996,-0.005679664,Nearctic,Carnivore,Invertivore,Invertivore aerial
Setophaga discolor,Prairie Warbler,0.0,4,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Oceanodroma leucorhoa/socorroensis/cheimomnestes,Leach's/Townsend's/Ainley's Storm-Petrel,0.0,22,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Buteogallus solitarius,Solitary Eagle,0.0,1,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Stercorarius pomarinus/parasiticus,Pomarine/Parasitic Jaeger,0.0,18,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Calidris pusilla/mauri,Semipalmated/Western Sandpiper,0.0,51,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Sulidae sp.,sulid sp.,0.0,11,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Stercorarius longicaudus,Long-tailed Jaeger,287.9,16,NA,NA,NA,NA,NA,NA,NA,2.222518403,0.82318669,-0.43381585200000006,-0.716088189,-0.35033043799999997,-0.36214502200000004,-0.245974843,-0.41764351899999996,0.242878917,0.31657900899999997,-0.11368273599999999,-0.254959303,-0.38700063700000004,Nearctic,Carnivore,Aquatic predator,Aquatic aerial
Geothlypis tolmiei/philadelphia,MacGillivray's/Mourning Warbler,0.0,7,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Stercorarius sp. (jaeger sp.),jaeger sp.,0.0,24,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Cathartidae sp.,new world vulture sp.,0.0,10,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Petrochelidon pyrrhonota/fulva,Cliff/Cave Swallow,0.0,8,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Myiopsitta monachus,Monk Parakeet,120.0,148,NA,NA,NA,NA,NA,NA,NA,1.407920737,-0.527740605,-0.85758874,0.462868559,-0.5816483339999999,-0.258378017,-0.15023272099999999,-0.072531721,-0.134036082,1.229879627,-0.74298411,-0.085182864,0.245401919,Neotropic,Herbivore,Omnivore,
Cypseloides sp.,Cypseloides sp.,0.0,8,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,
Calidris alpina,Dunlin,51.89,9,NA,NA,NA,NA,NA,NA,NA,-0.034616304,-0.566904226,0.968536086,-0.389465478,-0.054065246,0.126972501,-0.239283885,-0.16167023,-0.105798794,0.22953463600000001,1.039570997,-0.21210672100000003,0.122964835,Palearctic,Carnivore,Aquatic predator,Aquatic ground
